,Energy,dEnergy,Data,dData,EXFOR_Entry,Year,Author,Dataset_Number,MT,dData_assumed,endf7-1,endf7-1_chi_squared,endf7-1_relative_error,endf8,endf8_chi_squared,endf8_relative_error
1512335,28000.0,nan,1.05,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0464813746666668,0.0006190362118187253,0.3362339185878035,1.0464813806666666,0.000619034100645385,0.3362333433101181
1513108,29000.0,nan,1.07,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08594073573398718,1.0457319840000001,0.006852822419384353,2.320672636135029,1.0457319619999998,0.006852834844146509,2.3206747887466994
1513109,30000.0,nan,1.03,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08272799794953906,1.0449825933333334,0.002713447787398043,-1.433764871196681,1.0449826233333332,0.00271345865380986,-1.4337677008964003
1512336,30000.0,nan,1.04,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0449825933333334,0.0012413118162689202,-0.47681113208208487,1.0449826233333332,0.0012413267640938293,-0.47681398925461693
1513110,32000.0,nan,1.0,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08031844461120297,1.043483812,0.02354181427696138,-4.167176481315655,1.0434830661950978,0.023541006737368104,-4.167107987066064
1512337,32000.0,nan,1.08,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.043483812,0.06667159930256722,3.499449400179099,1.0434830661950978,0.06667432272558076,3.4995233739686578
1512338,34000.0,nan,1.05,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0419850306666667,0.003211986670713697,0.7692019652341195,1.0419851856820181,0.003211862427586383,0.7691869738758239
1513111,34000.0,nan,1.08,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08674392018009922,1.0419850306666667,0.01665981766115546,3.648322021383668,1.0419851856820181,0.016659681792455864,3.64830660170085
1512339,36000.0,nan,1.1,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0404865426666667,0.17709258018832447,5.719771942538161,1.0404865623208372,0.17709246321957994,5.719769945554731
1513112,36000.0,nan,1.15,nan,11002003,1954,C.T.Hibdon,11002003,1,0.0923662113028834,1.0404865426666667,0.129843989137675,10.525216121744425,1.0404865623208372,0.12984394253197493,10.52521403398902
1513113,38000.0,nan,1.13,nan,11002003,1954,C.T.Hibdon,11002003,1,0.09075984241065935,1.038988348,0.09126416022507634,8.759641258267504,1.038988588,0.09126367889396979,8.759616135456518
1512340,38000.0,nan,1.04,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.038988348,5.11719884552086e-05,0.0973689456621399,1.038988588,5.1147711687198916e-05,0.09734582378300283
1512341,40000.0,nan,1.05,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0374901533333334,0.007824813181175543,1.2057797971840019,1.03748997,0.007825042530045076,1.2057976811091542
1513114,40000.0,nan,1.09,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08754710462621124,1.0374901533333334,0.03149486220851361,5.061238075171967,1.03748997,0.03149508213176687,5.061256640389506
1513115,42000.0,nan,1.075,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08634232795704319,1.0359919586666666,0.01762319044049958,3.7652841807321695,1.0359922547612062,0.017622922900245,3.7652545238173616
1512342,42000.0,nan,1.06,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0359919586666666,0.028819302433152373,2.3173964944894045,1.0359922547612062,0.028818591572541557,2.3173672513920125
1513116,44000.0,nan,0.9800000000000001,nan,11002003,1954,C.T.Hibdon,11002003,1,0.07871207571897891,1.034493428,0.03772653265800186,-5.2676437109274605,1.0344944840961243,0.03772799497125573,-5.267740421423132
1512343,44000.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.034493428,0.029996400759559158,-2.3676736204456565,1.0344944840961243,0.029998987556764348,-2.367773291466705
1512344,46000.0,nan,1.05,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0329947853333332,0.014458866292971021,1.6462052769394644,1.0329962397735806,0.01445639309187824,1.6460621608987152
1513117,46000.0,nan,1.22,nan,11002003,1954,C.T.Hibdon,11002003,1,0.09798850242566762,1.0329947853333332,0.3568883026766786,18.103209940824893,1.0329962397735806,0.3568827512732742,18.103043653615643
1512345,48000.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0314961426666667,0.023104207477284346,-2.083977028851891,1.0314980813333334,0.023108375050730937,-2.084161058791753
1513118,48000.0,nan,1.13,nan,11002003,1954,C.T.Hibdon,11002003,1,0.09075984241065935,1.0314961426666667,0.10690862447339473,9.549609858809259,1.0314980813333334,0.10690441635093721,9.549403963926046
1513043,50000.0,3500.0,0.9,0.2,41317003,1956,G.V.Gorlov,41317003,1,0.2,1.0299975,0.08449675003124983,-12.621147138706638,1.0299975,0.08449675003124983,-12.621147138706638
1513119,50000.0,nan,0.96,nan,11002003,1954,C.T.Hibdon,11002003,1,0.07710570682675484,1.0299975,0.06354458324672106,-6.795890281287084,1.0299975,0.06354458324672106,-6.795890281287084
1512346,50500.0,nan,1.05,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0293981019999998,0.021221910060120672,2.001353796939508,1.029398104,0.02122190593974093,2.0013535987628033
1513120,52000.0,nan,1.03,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08272799794953906,1.027599908,6.963110133497669e-05,0.23356288583864104,1.027599916,6.963063714620225e-05,0.23356210550722004
1512347,52500.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.02700051,0.014450867013004852,-1.6553555557630555,1.02700052,0.014450884013520127,-1.6553565133540609
1513121,54000.0,nan,1.08,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08674392018009922,1.0252005579999999,0.03461889706248633,5.345241140612041,1.0252002687718729,0.034619262496323404,5.345270860470406
1512348,54500.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.024600574,0.00105826405647376,-0.4490114603429759,1.0246004343859365,0.0010581998269653433,-0.44899789533015605
1513122,56000.0,nan,1.12,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08995665796454733,1.022800246,0.10502604689231536,9.503297870735947,1.0228004253431346,0.10502565932583893,9.503278669859412
1512349,56500.0,nan,0.95,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.022200074,0.2606425342802734,-7.063203753984462,1.0222002035620896,0.2606434697203593,-7.063215533561
1513123,58000.0,nan,1.05,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08433436684176311,1.02040017,0.010389002358585593,2.9008060631742145,1.020400198,0.010388982703612767,2.9008032395540675
1512350,58500.0,nan,1.03,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.01980061,0.005201377818604918,1.0001357029978555,1.019800636,0.0052013513002247885,1.0001331279812997
1513124,60000.0,nan,0.9800000000000001,nan,11002003,1954,C.T.Hibdon,11002003,1,0.07871207571897891,1.01800193,0.018347206201000835,-3.7329919403983802,1.01800195,0.018347225512873593,-3.732993831691564
1512351,60500.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.01750158,0.0003121051248200003,0.2455445818570622,1.0175016,0.00031210012800003066,0.24554261143177789
1512352,62500.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.01550018,0.001512599001620042,-0.5416227498846997,1.0155002,0.0015126100019999752,-0.5416247086903533
1513125,63000.0,nan,1.075,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08634232795704319,1.01500004,0.0416944421720091,5.911325875415714,1.0150000559999999,0.041694419934961736,5.911324205877689
1512353,64500.0,nan,1.03,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.01349962,0.013613127007220152,1.628059811211384,1.013499624,0.013613120407068772,1.6280594101138004
1513126,66000.0,nan,0.942,nan,11002003,1954,C.T.Hibdon,11002003,1,0.0756599748237532,1.011999616,0.06476272628376742,-6.916960727384312,1.0119999103011892,0.06476327085210982,-6.916987797000498
1512354,66500.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.011499684,0.00011245260499278352,-0.14826341754941075,1.0114998802007928,0.00011248203083651788,-0.1482827858066671
1513127,68000.0,nan,0.9949999999999999,nan,11002003,1954,C.T.Hibdon,11002003,1,0.07991685238814694,1.009999894,0.0028153864083441723,-1.4851381756679685,1.0099998959999998,0.0028153871591192156,-1.4851383707469172
1512355,68500.0,nan,0.9800000000000001,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0094999679999999,0.043512405600050506,-2.9222356547910033,1.009499972,0.04351241740003883,-2.922236039447842
1512356,70500.0,nan,1.08,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0075001749999999,0.26281123125153255,7.196011157020414,1.0075001229348342,0.2628116087232085,7.196016696650593
1513128,72000.0,nan,1.05,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08433436684176311,1.00600013,0.022956104759159424,4.373743967607632,1.0059998917393367,0.022956353375873897,4.373768687448743
1512357,72500.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.005500115,0.0010124482506612415,0.44752704976070357,1.005499814674171,0.0010125833983403673,0.4475570517422071
1512358,74500.0,nan,0.99,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.0035000550000002,0.00911257425015149,-1.345296886904523,1.0034997609724303,0.009112177315637656,-1.3452679808661376
1513129,75000.0,nan,0.95,nan,11002003,1954,C.T.Hibdon,11002003,1,0.07630252238064282,1.00300004,0.03681404169037314,-5.28415133463007,1.00300005,0.03681405558245508,-5.284152278955527
1512359,76500.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,1.001500748,0.01711111622797524,1.8471530886964471,1.001500755,0.01711110327850145,1.8471523768347142
1513130,78000.0,nan,1.06,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08513755128787515,1.0000014560000001,0.042282462058931644,5.999845664224705,1.00000146,0.04228245642113357,5.9998452402259534
1512360,78500.0,nan,0.97,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.999501692,0.04351749154314343,-2.951640025838003,0.999501695,0.04351750039365124,-2.951640317128226
1512361,80500.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.9976280250999999,0.025025263046311707,2.242516683285594,0.9976279984051245,0.025025322768055625,2.2425194191262583
1513131,81000.0,nan,1.06,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08513755128787515,0.9972536502,0.046244041009723846,6.291914778894639,0.9972535968102489,0.04624411970621842,6.291920469421991
1505933,82221.0,nan,1.0924,0.09392240000000002,12876002,1978,J.A.Harvey,12876002,1,0.09392240000000002,0.9963394266942,0.0982474228069022,9.641350199753095,0.996339308115563,0.09824766536328648,9.641363248642916
1505934,82254.4,nan,0.8678709999999998,0.0937857,12876002,1978,J.A.Harvey,12876002,1,0.0937857,0.99631441845088,0.17590860593190538,-12.891855831072933,0.9963142980890254,0.17590827625092392,-12.891845307789463
1505935,82287.8,nan,1.06865,0.0980065,12876002,1978,J.A.Harvey,12876002,1,0.0980065,0.99628941020756,0.053425588661056005,7.263009026399768,0.9962892880624877,0.05342576902658135,7.263022176845273
1505936,82321.2,nan,1.03364,0.0977424,12876002,1978,J.A.Harvey,12876002,1,0.0977424,0.9962644019642399,0.014292009696208646,3.75157417670149,0.9962642780359501,0.014292104473943301,3.7515870826697566
1505937,82354.7,nan,0.857686,0.0964693,12876002,1978,J.A.Harvey,12876002,1,0.0964693,0.99623931884594,0.19899617975070535,-13.907634061908183,0.9962391931290934,0.1989958186310864,-13.90762319778957
1505938,82388.1,nan,0.94099,0.0959758,12876002,1978,J.A.Harvey,12876002,1,0.0959758,0.99621431060262,0.0317759735426498,-5.543416714141988,0.9962141831025557,0.03177582681618284,-5.543404625154855
1505939,82421.6,nan,0.879027,0.0948744,12876002,1978,J.A.Harvey,12876002,1,0.0948744,0.9961892274843199,0.14468589576416327,-11.761041401761602,0.996189098195699,0.14468557644231336,-11.761029949826131
1505940,82455.1,nan,1.07409,0.09481149999999999,12876002,1978,J.A.Harvey,12876002,1,0.09481149999999999,0.99616414436602,0.06404749398847077,7.822591896596891,0.9961640132888424,0.06404770945410111,7.82260608410099
1505941,82488.6,nan,0.744689,0.0954795,12876002,1978,J.A.Harvey,12876002,1,0.0954795,0.99613906124772,0.6622063720639731,-25.242465738946596,0.9961389283819857,0.662205672246982,-25.242455767732334
1512362,82500.0,nan,1.08,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.9961305254999999,0.3517044376453088,8.419526593455464,0.9961303920256226,0.35170555708878815,8.41954112089978
1505942,82522.09999999999,nan,0.979292,0.09791470000000001,12876002,1978,J.A.Harvey,12876002,1,0.09791470000000001,0.9961139781294199,0.0028900558157935498,-1.6887603726844085,0.9961138434751291,0.0028900095481244575,-1.6887470830083948
1505943,82555.70000000001,nan,0.924304,0.0945073,12876002,1978,J.A.Harvey,12876002,1,0.0945073,0.99608882013614,0.05452552767858107,-7.20666859069142,0.9960886836879534,0.05452532039513908,-7.206655879492106
1505944,82589.29999999999,nan,0.861087,0.0956856,12876002,1978,J.A.Harvey,12876002,1,0.0956856,0.99606366214286,0.19040168346363268,-13.551007558340283,0.9960635239007778,0.19040129344788795,-13.550995560221251
1505945,82622.8,nan,0.9299540000000001,0.0951977,12876002,1978,J.A.Harvey,12876002,1,0.0951977,0.99603857902456,0.04587475942016772,-6.634740904240657,0.9960384389939212,0.045874565006731094,-6.634727778244354
1505946,82656.50000000001,nan,0.8370659999999999,0.09523849999999999,12876002,1978,J.A.Harvey,12876002,1,0.09523849999999999,0.9960133461563,0.26527359051361266,-15.958355053141752,0.9960132043264265,0.2652731171027139,-15.958343085814588
1505947,82690.09999999999,nan,0.782516,0.0949885,12876002,1978,J.A.Harvey,12876002,1,0.0949885,0.9959881881630199,0.4797462336925816,-21.433204801027173,0.9959880445392509,0.47974558814770146,-21.43319347151443
1505948,82723.8,nan,0.8193949999999999,0.0949747,12876002,1978,J.A.Harvey,12876002,1,0.0949747,0.99596295529476,0.3282583976256035,-17.72836573449702,0.9959628098717563,0.32825785691251186,-17.728353721811356
1505949,82757.4,nan,0.954572,0.0954585,12876002,1978,J.A.Harvey,12876002,1,0.0954585,0.99593779730148,0.01792537266337868,-4.153451893638516,0.9959376500845807,0.01792524507424663,-4.1534377258523865
1505950,82791.1,nan,1.01382,0.094717,12876002,1978,J.A.Harvey,12876002,1,0.094717,0.99591256443322,0.00338562505757548,1.7980931465576215,0.9959124154170861,0.003385681404544213,1.7981083783772494
1505951,82824.9,nan,1.01557,0.0979165,12876002,1978,J.A.Harvey,12876002,1,0.0979165,0.99588725668998,0.003956538317935585,1.976402768265094,0.9958871058692724,0.003956598952795834,1.9764182119365024
1505952,82858.60000000002,nan,0.740906,0.0971033,12876002,1978,J.A.Harvey,12876002,1,0.0971033,0.99586202382172,0.66941673540427,-25.601540948745168,0.9958618712017778,0.6694159339616423,-25.60152954687424
1505953,82892.4,nan,1.01464,0.0952716,12876002,1978,J.A.Harvey,12876002,1,0.0952716,0.99583671607848,0.003711111036586891,1.8881894609756609,0.9958365616539643,0.0037111719928411614,1.8882052607915363
1505954,82926.09999999999,nan,1.11692,0.09688239999999998,12876002,1978,J.A.Harvey,12876002,1,0.09688239999999998,0.99581148321022,0.1513925422885934,12.16179154706669,0.9958113269864697,0.1513929328660127,12.16180914310646
1505955,82959.9,nan,0.946902,0.0959212,12876002,1978,J.A.Harvey,12876002,1,0.0959212,0.99578617546698,0.024912768095963017,-4.909103648085439,0.9957860174386561,0.024912607024754018,-4.909088557438751
1505956,82993.80000000002,nan,0.8673930000000001,0.0974673,12876002,1978,J.A.Harvey,12876002,1,0.0974673,0.99576079284876,0.1690648067696769,-12.89142872170273,0.9957606330105235,0.1690643857450081,-12.891414739145127
1505957,83027.6,nan,0.920784,0.0945739,12876002,1978,J.A.Harvey,12876002,1,0.0945739,0.99573548510552,0.059400374939840496,-7.527248574211173,0.99573532346271,0.059400118730556464,-7.527233562636271
1505958,83061.5,nan,0.9788309999999999,0.09345179999999999,12876002,1978,J.A.Harvey,12876002,1,0.09345179999999999,0.9957101024873,0.0030486742981599003,-1.695182407523615,0.9957099390345774,0.0030486152533496813,-1.6951662701030188
1505959,83095.40000000001,nan,0.9523150000000001,0.095636,12876002,1978,J.A.Harvey,12876002,1,0.095636,0.99568471986908,0.019667620995466803,-4.355768347512902,0.9956845546064448,0.019667471106710698,-4.355752472587761
1505960,83129.3,nan,0.840778,0.09517160000000001,12876002,1978,J.A.Harvey,12876002,1,0.09517160000000001,0.99565933725086,0.2520523835746653,-15.555655579799685,0.9956591701783123,0.25205183979047663,-15.555641409959057
1505961,83163.2,nan,0.9017990000000001,0.094595,12876002,1978,J.A.Harvey,12876002,1,0.094595,0.9956339546326399,0.09308101602526105,-9.42464388604165,0.9956337857501797,0.09308068097449233,-9.424628522371597
1505962,83197.1,nan,0.876286,0.0941954,12876002,1978,J.A.Harvey,12876002,1,0.0941954,0.99560857201442,0.15115256362982102,-11.984887973894601,0.9956084013220472,0.15115213117901394,-11.984872884118044
1505963,83231.09999999999,nan,0.800334,0.0950359,12876002,1978,J.A.Harvey,12876002,1,0.0950359,0.99558311452122,0.40113490503399735,-19.61153334898775,0.9955829420135957,0.4011341962082586,-19.611519419838487
1505964,83265.1,nan,0.819091,0.0933101,12876002,1978,J.A.Harvey,12876002,1,0.0933101,0.99555765702802,0.333731086373767,-17.72540804465465,0.9955574827051441,0.3337304270204931,-17.72539363831073
1505965,83299.1,nan,0.8786249999999999,0.0938101,12876002,1978,J.A.Harvey,12876002,1,0.0938101,0.99553219953482,0.14569106421455943,-11.743186166097596,0.9955320233966926,0.14569062520426745,-11.743170550939515
1505966,83333.1,nan,1.09119,0.09645900000000002,12876002,1978,J.A.Harvey,12876002,1,0.09645900000000002,0.9955067420416199,0.09491375458515972,9.611512802228704,0.995506564088241,0.09491410762997449,9.611532396011182
1505967,83367.2,nan,0.967717,0.0951164,12876002,1978,J.A.Harvey,12876002,1,0.0951164,0.99548120967344,0.00810429472510247,-2.789023981934103,0.9954810298994705,0.008104189774409987,-2.789006426599032
1505968,83401.3,nan,1.00818,0.0959405,12876002,1978,J.A.Harvey,12876002,1,0.0959405,0.99545567730526,0.0016875916639988138,1.2782410091010161,0.9954554957107,0.0016876398331092236,1.2782594846407938
1505969,83435.29999999999,nan,0.8520429999999999,0.0932573,12876002,1978,J.A.Harvey,12876002,1,0.0932573,0.99543021981206,0.2204641867760707,-14.404547597433004,0.9954300364022485,0.220463622775051,-14.404531826313766
1505970,83469.5,nan,0.934906,0.0945063,12876002,1978,J.A.Harvey,12876002,1,0.0945063,0.9954046125689,0.038728445857703284,-6.077791061543066,0.995404427333159,0.038728208699161035,-6.077773583471351
1505971,83503.6,nan,0.9981250000000002,0.0933491,12876002,1978,J.A.Harvey,12876002,1,0.0933491,0.99537908020072,8.077287883952733e-05,0.2758667379996035,0.9953788931443885,8.078388396285631e-05,0.2758855823169701
1505972,83537.8,nan,0.777043,0.0940723,12876002,1978,J.A.Harvey,12876002,1,0.0940723,0.9953534729575599,0.5066258888424487,-21.93295938465754,0.995353284075299,0.5066250121772055,-21.93294457034048
1505973,83571.9,nan,0.984129,0.0948868,12876002,1978,J.A.Harvey,12876002,1,0.0948868,0.99532794058938,0.0013217462315565749,-1.1251508304638334,0.9953277498865285,0.0013217012168291208,-1.1251318862359834
1505974,83606.1,nan,0.911858,0.095925,12876002,1978,J.A.Harvey,12876002,1,0.095925,0.99530233334622,0.07258750865358446,-8.383817715535645,0.9953021408174391,0.07258717369570612,-8.383799993528262
1505975,83640.3,nan,0.9259869999999999,0.0954252,12876002,1978,J.A.Harvey,12876002,1,0.0954252,0.99527672610306,0.05031235086158669,-6.9618553600021755,0.9952765317483495,0.050312068614009185,-6.961837191783511
1505976,83674.6,nan,0.900358,0.0982361,12876002,1978,J.A.Harvey,12876002,1,0.0982361,0.9952510439849199,0.09166375494063739,-9.534583717187013,0.9952508477989411,0.09166337592181496,-9.534565884450393
1505977,83708.8,nan,0.942194,0.09532600000000001,12876002,1978,J.A.Harvey,12876002,1,0.09532600000000001,0.99522543674176,0.029502268876227842,-5.32858534196816,0.9952252387298516,0.029502048562013643,-5.328566505963244
1505978,83743.1,nan,0.887621,0.09634979999999999,12876002,1978,J.A.Harvey,12876002,1,0.09634979999999999,0.99519975462362,0.12011637228483132,-10.809764986759445,0.9951995547804431,0.1201159260179969,-10.809747076723385
1505979,83777.4,nan,0.867009,0.0969697,12876002,1978,J.A.Harvey,12876002,1,0.0969697,0.99517407250548,0.16939606712545183,-12.878658723775601,0.9951738708310347,0.1693955340187275,-12.878641068420404
1505980,83811.8,nan,1.06372,0.0973207,12876002,1978,J.A.Harvey,12876002,1,0.0973207,0.9951483155123599,0.04831527016834503,6.890599463290593,0.9951481120013073,0.04831555695453548,6.890621322768752
1505981,83846.1,nan,1.15732,0.09825230000000001,12876002,1978,J.A.Harvey,12876002,1,0.09825230000000001,0.99512263339422,0.26775948994425325,16.29923400019031,0.9951224280518988,0.2677601679132136,16.299257998397966
1505982,83880.5,nan,1.02026,0.0977558,12876002,1978,J.A.Harvey,12876002,1,0.0977558,0.9950968764011,0.0064771889673401984,2.52871094218542,0.9950966692221713,0.006477295626800834,2.5287322886426526
1505983,83914.8,nan,0.835721,0.097257,12876002,1978,J.A.Harvey,12876002,1,0.097257,0.99507119428296,0.261086445376858,-16.013949072034624,0.9950709852727629,0.26108576047410215,-16.013931431141348
1505984,83949.3,nan,0.943647,0.0983995,12876002,1978,J.A.Harvey,12876002,1,0.0983995,0.99504536241486,0.02684761262942686,-5.165429070502079,0.9950451515627164,0.02684739235528605,-5.165408974858652
1505985,83983.7,nan,1.10021,0.0977056,12876002,1978,J.A.Harvey,12876002,1,0.0977056,0.99501960542174,0.11324856621862024,10.571690648615403,0.9950193927329891,0.11324902418287695,10.571714283687173
1513132,84000.0,nan,1.1,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08835028907232327,0.9950074007999999,0.12476977724145433,10.551941534865431,0.9950071872409961,0.12477028481506687,10.551965262696553
1505986,84018.1,nan,0.760062,0.0963405,12876002,1978,J.A.Harvey,12876002,1,0.0963405,0.9949938484286199,0.5728948199987342,-23.61138702512026,0.9949936339032617,0.572893773734371,-23.61137055537211
1505987,84052.6,nan,0.913517,0.09731970000000001,12876002,1978,J.A.Harvey,12876002,1,0.09731970000000001,0.99496801656052,0.06816983713207196,-8.186294956704838,0.9949678001932152,0.06816947495846223,-8.186274990748247
1505988,84087.1,nan,0.896698,0.0957406,12876002,1978,J.A.Harvey,12876002,1,0.0957406,0.99494218469242,0.10081323728782081,-9.87436116429133,0.9949419664831688,0.10081278945761772,-9.874341398064926
1505989,84121.6,nan,0.93093,0.095866,12876002,1978,J.A.Harvey,12876002,1,0.095866,0.99491635282432,0.04270808574216469,-6.431329894485967,0.9949161327731224,0.04270779199361239,-6.431309199376865
1505990,84156.20000000001,nan,1.04623,0.09767900000000002,12876002,1978,J.A.Harvey,12876002,1,0.09767900000000002,0.99489044608124,0.02698379177281979,5.160322337095571,0.994890224182757,0.026984025030608132,5.160345791860162
1505991,84190.7,nan,1.13907,0.0952293,12876002,1978,J.A.Harvey,12876002,1,0.0952293,0.99486461421314,0.21836969598576422,14.494975871758712,0.9948643904727106,0.21837037360494166,14.495001621152612
1505992,84225.3,nan,0.629048,0.0929124,12876002,1978,J.A.Harvey,12876002,1,0.0929124,0.99483870747006,1.440096711218814,-36.768845514695506,0.9948384818823452,1.4400949349679733,-36.768831176517104
1505993,84259.9,nan,1.05245,0.0953851,12876002,1978,J.A.Harvey,12876002,1,0.0953851,0.99481280072698,0.03482773242401416,5.793773384389562,0.9948125732919798,0.03482800728334312,5.793797571063025
1505994,84294.49999999999,nan,0.826371,0.0936472,12876002,1978,J.A.Harvey,12876002,1,0.0936472,0.9947868939839,0.30288052762278256,-16.929846482941873,0.9947866647016145,0.3028797029370514,-16.929827336610977
1505995,84329.2,nan,1.04953,0.096279,12876002,1978,J.A.Harvey,12876002,1,0.096279,0.99476091236584,0.031155838347701054,5.505753890540671,0.9947606812309301,0.031156101314180683,5.5057784050428795
1505996,84363.8,nan,0.886639,0.09478670000000002,12876002,1978,J.A.Harvey,12876002,1,0.09478670000000002,0.99473500562276,0.12327411368468108,-10.866814278350025,0.9947347726405648,0.12327358229330355,-10.866793401985946
1505997,84398.5,nan,0.9086510000000001,0.0940595,12876002,1978,J.A.Harvey,12876002,1,0.0940595,0.9947090240047,0.07873721947909033,-8.651577690351107,0.9947087891698804,0.07873678976400642,-8.651556124451112
1505998,84433.2,nan,0.886476,0.09518589999999999,12876002,1978,J.A.Harvey,12876002,1,0.09518589999999999,0.99468304238664,0.12300943755392436,-10.878545001331098,0.994682805699196,0.12300889942337619,-10.878523794641623
1505999,84467.9,nan,0.885103,0.09343440000000001,12876002,1978,J.A.Harvey,12876002,1,0.09343440000000001,0.99465706076858,0.12845474719038935,-11.014254569703313,0.9946568222285117,0.1284541878031683,-11.01423322901041
1512363,84500.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.9946330259,0.03217416874950353,2.5503852616442657,0.9946327856461207,0.0321747782037831,2.5504100327238475
1506000,84502.7,nan,0.8912829999999999,0.0940156,12876002,1978,J.A.Harvey,12876002,1,0.0940156,0.99463100427554,0.1136067842755568,-10.390587447132283,0.9946307638775084,0.1136062557541646,-10.390565788917828
1506001,84537.5,nan,0.87281,0.0949096,12876002,1978,J.A.Harvey,12876002,1,0.0949096,0.9946049477825,0.15629619454029836,-12.245560215042696,0.9946047055265049,0.1562955727796562,-12.245538840682599
1506002,84572.2,nan,1.05668,0.0949234,12876002,1978,J.A.Harvey,12876002,1,0.0949234,0.99457896616444,0.04062790000616686,6.243952058935111,0.9945787220558207,0.04062821940954732,6.243978135367145
1506003,84607.1,nan,0.983009,0.0946294,12876002,1978,J.A.Harvey,12876002,1,0.0946294,0.99455283479642,0.0014082317103039465,-1.1607060371793045,0.9945526003148916,0.0014081745021099592,-1.16068273425022
1506004,84641.89999999998,nan,0.866843,0.0958344,12876002,1978,J.A.Harvey,12876002,1,0.0958344,0.99452677830338,0.17011790381978376,-12.838646589406371,0.9945265649446746,0.17011733528859088,-12.838627890425188
1506005,84676.8,nan,0.8581670000000001,0.09409289999999998,12876002,1978,J.A.Harvey,12876002,1,0.09409289999999998,0.99450064693536,0.19753736240136466,-13.708753971702667,0.9945004547601755,0.19753680550652364,-13.708737296963053
1506006,84711.6,nan,0.862328,0.09408440000000001,12876002,1978,J.A.Harvey,12876002,1,0.09408440000000001,0.99447459044232,0.1856069801745057,-13.288081134737107,0.9944744193899585,0.18560649967036838,-13.288066220046288
1506007,84746.5,nan,0.807628,0.0941572,12876002,1978,J.A.Harvey,12876002,1,0.0941572,0.9944484590743,0.3706767398428607,-18.786339037440424,0.9944483092054595,0.37067614512351127,-18.786326798094155
1506008,84781.5,nan,0.9761050000000001,0.0942428,12876002,1978,J.A.Harvey,12876002,1,0.0942428,0.9944222528313,0.0035601844521360258,-1.8419994905732842,0.9944221242066781,0.00356013445274194,-1.8419867942188892
1506009,84816.4,nan,0.87378,0.0933493,12876002,1978,J.A.Harvey,12876002,1,0.0933493,0.99439612146328,0.15584743278037141,-12.129584866621387,0.9943960140221789,0.15584715513237338,-12.129575372522432
1506010,84851.3,nan,0.8625640000000001,0.0926625,12876002,1978,J.A.Harvey,12876002,1,0.0926625,0.99436999009526,0.1874848943746579,-13.255226063553357,0.9943699038376798,0.18748464898386785,-13.255218538793944
